RISK_ID,SEARCH_TERM_ID,GOOGLE_INDEX,TITLE,LINK,PUBLISHED_DATE,SUMMARY,KEYWORDS,SENTIMENT_COMPOUND,SENTIMENT,SOURCE,SOURCE_URL,PAYWALLED,CREDIBILITY_TYPE,QUALITY_SCORE,SCORE_RELEVANCE,SCORE_RECENCY,SCORE_LENGTH_150,SCORE_LENGTH_500,SCORE_WHITELIST_BONUS,SCORE_CLICKBAIT_PENALTY
1,5,89,"Elon Poll: North Carolinians say the economy, inflation & job market worse since Trump took office - Elon University",https://www.elon.edu/u/news/2025/10/16/elon-poll-north-carolinians-say-the-economy-inflation-job-market-worse-since-trump-took-office/,2025-10-16 00:00:00,"The latest statewide survey by the Elon University Poll also finds President Donald Trump’s approval rating in the state has fallen since March.

Share this page on Facebook Share this page on X (formerly Twitter) Share this page on LinkedIn Email this page to a friend Print this page

In a new survey conducted by the Elon University Poll, 49% of North Carolinians said the national economy has worsened, 53% said inflation has worsened and 50% said the job market has worsened since President Trum","carolina economy, carolina surveys, carolina increase, percent north, national economy",-0.34,Negative,elon,https://www.elon.edu/u/news/2025/10/16/elon-poll-north-carolinians-say-the-economy-inflation-job-market-worse-since-trump-took-office/,False,Relevant Article,2,1,1,0,0,0,0
1,4,78,44 Oak Capital grows commercial real estate finance platform with launch of private equity fund - ROI-NJ,https://www.roi-nj.com/2025/10/16/finance/44-oak-capital-grows-commercial-real-estate-finance-platform-with-launch-of-private-equity-fund/,2025-10-16 00:00:00,"44 Oak Capital, a vertically integrated private debt and equity firm, announced Oct. 16 the expansion of its commercial real estate finance platform, including the launch of its private equity fund focused on multifamily and hospitality acquisitions across the United States.

Since its founding in 2022, the firm has originated more than $5 billion in commercial and residential loans. The company offers commercial real estate financing, including bridge and permanent financing for commercial prop","oak capital, estate financing, 44 oak, estate investors, financing commercial",0.4404,Positive,roi-nj,https://www.roi-nj.com/2025/10/16/finance/44-oak-capital-grows-commercial-real-estate-finance-platform-with-launch-of-private-equity-fund/,False,Relevant Article,2,1,1,0,0,0,0
1,5,35,75% of Americans report soaring prices as Trump claims inflation ‘over’ - The Guardian,https://www.theguardian.com/business/2025/oct/16/inflation-economic-pessimism-poll,2025-10-16 00:00:00,"Nine months after Donald Trump took office, promising to reduce prices on “day one”, a clear majority of Americans say their monthly costs have risen by between $100 and $749, according to an exclusive new poll conducted for the Guardian.

The president has continued to insist that there is “virtually no inflation”. “Prices are ‘WAY DOWN’ in the USA,” Trump wrote on social media in late August.

Yet according to a new Harris poll, Americans are still reporting soaring inflation and are increasin","inflation prices, inflation increasingly, affordable trump, trump economic, inflation rate",0.5574,Positive,theguardian,https://www.theguardian.com/business/2025/oct/16/inflation-economic-pessimism-poll,False,Mainstream,2,1,1,0,0,0,0
1,2,18,Head of IMF says risks in private credit market keep her awake at night - The Guardian,https://www.theguardian.com/business/2025/oct/16/head-of-imf-says-risks-in-non-bank-lending-keep-her-awake-at-night,2025-10-16 00:00:00,"The head of the International Monetary Fund has admitted that worrying about the risks building up in non-bank lending markets keeps her awake at night.

Kristalina Georgieva on Thursday urged countries to pay more attention to the private credit market, after the failure of the sub-prime auto lender Tricolor and the car parts supplier First Brands.

Speaking at the IMF’s annual meeting in Washington DC, Georgieva said the fund was concerned about the “very significant shift of financing” from t","banks increasingly, concerned banks, banking sector, risk banks, financing banking",-0.4404,Negative,theguardian,https://www.theguardian.com/business/2025/oct/16/head-of-imf-says-risks-in-non-bank-lending-keep-her-awake-at-night,False,Mainstream,1,0,1,0,0,0,0
2,8,21,Gold Soars to Unprecedented Heights: A New Era for the Yellow Metal - FinancialContent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-16-gold-soars-to-unprecedented-heights-a-new-era-for-the-yellow-metal,2025-10-16 00:00:00,"Gold prices have shattered all previous records in mid-October 2025, surging past the $4,250 per troy ounce mark and signaling a profound shift in global investment sentiment. This historic ascent, which has seen the precious metal climb nearly 60% year-to-date, reflects a confluence of escalating geopolitical tensions, dovish monetary policy expectations from the U.S. Federal Reserve, and a persistent global flight to safety. For investors, this monumental rally underscores gold's enduring appe","gold prices, gold anticipated, gold priced, markets gold, leverage gold",0.1779,Positive,financialcontent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-16-gold-soars-to-unprecedented-heights-a-new-era-for-the-yellow-metal,False,Relevant Article,1,0,1,0,0,0,0
1,2,37,US faith in private credit undimmed despite ‘cockroach’ warning: Longo - AFR,https://www.afr.com/companies/financial-services/us-faith-in-private-credit-undimmed-despite-cockroach-warning-longo-20251016-p5n2xt,2025-10-16 00:00:00,"Australia’s corporate regulator is closely watching developments in the US private credit market following the high-profile collapse of First Brands, but does not see a systemic issue in the sector.

Australian Securities and Investments Commission chairman Joe Longo said the mood towards private credit remained broadly positive, after meeting with US regulators and top Wall Street banks, despite JPMorgan chief executive Jamie Dimon’s warning that there were more “cockroaches” in the credit mark","credit markets, australia corporate, credit market, australian securities, private credit",0.9405,Positive,afr,https://www.afr.com/companies/financial-services/us-faith-in-private-credit-undimmed-despite-cockroach-warning-longo-20251016-p5n2xt,False,Relevant Article,1,0,1,0,0,0,0
2,8,23,"Gold Soars to Record $4,288 on Comex as US-China Trade Tensions Escalate - FinancialContent",https://markets.financialcontent.com/stocks/article/marketminute-2025-10-16-gold-soars-to-record-4288-on-comex-as-us-china-trade-tensions-escalate,2025-10-16 00:00:00,"New York, NY – October 16, 2025 – Gold prices on the Comex futures exchange have shattered previous records today, surging to an unprecedented $4,288 per ounce. This historic rally is primarily fueled by a dramatic escalation in trade tensions between the United States and China, prompting a widespread flight to safe-haven assets among investors grappling with heightened global uncertainty. The immediate aftermath has seen a significant shift towards risk-off sentiment across financial markets, ","gold prices, investors gold, nyse gold, demand gold, value gold",-0.6808,Negative,financialcontent,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-16-gold-soars-to-record-4288-on-comex-as-us-china-trade-tensions-escalate,False,Relevant Article,1,0,1,0,0,0,0
1,3,7,BitMine chair Tom Lee says the ‘bubble has burst’ in digital asset treasury companies as many trade below net asset value - Fortune,https://fortune.com/crypto/2025/10/16/bitmine-chair-tom-lee-digital-asset-treasuries/,2025-10-16 00:00:00,"Digital asset treasuries have become one of the most prominent features of the current crypto bull market. So-called DATs are businesses that acquire a hoard of a given cryptocurrency, from Bitcoin to Dogecoin, and seek to operate a publicly traded vehicle that provides sell exposure to those assets in the form of shares. But with the number of projects ballooning, critics have warned that digital asset treasuries, or DATs, could be the latest crash in the roller-coaster sector. On the latest ep","ethereum lee, crypto holdings, bitmine market, fortune crypto, digital asset",0.6805,Positive,fortune,https://fortune.com/crypto/2025/10/16/bitmine-chair-tom-lee-digital-asset-treasuries/,False,Relevant Article,1,0,1,0,0,0,0
1,3,17,Is the AI boom an AI bubble? - NPR,https://www.npr.org/2025/10/16/nx-s1-5574391/is-the-ai-boom-an-ai-bubble,2025-10-16 00:00:00,"Is the AI boom an AI bubble?

NPR's Ailsa Chang speaks with Jared Bernstein, a Stanford University economist who was once chief economic adviser to President Biden, on a potential artificial intelligence bubble in the U.S.

AILSA CHANG, HOST:

So is the AI boom actually more of a bubble? Because Wall Street is increasingly afraid of that. In fact, this week, JPMorgan's CEO Jamie Dimon said, quote, ""a lot of assets"" appear to be ""entering bubble territory."" And Bank of America's monthly survey fi","investment bubble, stocks bubble, ai bubble, bubble wealth, intelligence bubble",0.6531,Positive,npr,https://www.npr.org/2025/10/16/nx-s1-5574391/is-the-ai-boom-an-ai-bubble,False,Relevant Article,1,0,1,0,0,0,0
1,2,18,US regional bank stocks fall amid Wall Street concern over credit markets | Banking - The Guardian,https://www.theguardian.com/business/2025/oct/16/us-regional-bank-stocks-fall,2025-10-16 00:00:00,"US regional banking stocks fell sharply on Thursday after two banks disclosed issues with bad and fraudulent loans, amplifying concerns on Wall Street around the state of credit markets.

Zions Bancorp announced it had a $50m charge-off over two bad loans from its subsidiary, California Bank & Trust in San Diego. Western Alliance also said it was dealing with a fraudulent borrower.

Zions stock was down over 11% by Thursday afternoon, while Western Alliance was down over 10%. Shares of Jefferies","zions stock, zions bancorp, bankruptcy brands, banking stocks, brands creditors",-0.5719,Negative,theguardian,https://www.theguardian.com/business/2025/oct/16/us-regional-bank-stocks-fall,False,Mainstream,1,0,1,0,0,0,0
2,9,85,Thai Exporters Brace for Q4 Slump as US Tariffs Hit and Shipping Costs Plummet - Nation Thailand,https://www.nationthailand.com/business/economy/40056829,2025-10-15 16:47:00,"Thailand’s export sector, the main engine of its economy, faces a significant downturn in the final quarter of the year, despite posting high growth of 13%—reaching $223.175 billion—in the first eight months of 2025.

This earlier growth was largely attributed to Thai exporters rushing goods to the US market ahead of the Reciprocal Tariffs imposed by US President Donald Trump starting 7 August.

Now, both the public and private sectors predict a marked slowdown.

The US has erected a new 19% tar","thailand export, thai exporters, thai goods, demand thai, shipping rates",0.2302,Positive,nationthailand,https://www.nationthailand.com/business/economy/40056829,False,Relevant Article,2,1,1,0,0,0,0
1,2,57,"Chiloane warns of education system collapse, decries budget cuts - SABC News",https://www.sabcnews.com/sabcnews/chiloane-warns-of-education-system-collapse-decries-budget-cuts/,2025-10-15 16:21:00,"Gauteng Education MEC, Matome Chiloane, says the financial challenges in his department are due to the R12 billion budget cuts it suffered in the past five years.

Chiloane was speaking at a joint media briefing by various Gauteng MEC’s in Johannesburg earlier today.

The MECs were giving updates and implementations of provincial government’s key priorities.

Chiloane says engagements are underway to address financial challenges.

“We are currently embarking on the process between the Minister o","financial challenges, gauteng education, budget cuts, minister education, gauteng mec",-0.765,Negative,sabcnews,https://www.sabcnews.com/sabcnews/chiloane-warns-of-education-system-collapse-decries-budget-cuts/,False,Relevant Article,1,0,1,0,0,0,0
1,4,90,"NorthPeak Commercial Advisors Expands to Texas, Launching New Houston Division to Serve Commercial Real Estate Investors - Mile High CRE",https://milehighcre.com/northpeak-commercial-advisors-expands-to-texas-launching-new-houston-division-to-serve-commercial-real-estate-investors/,2025-10-15 16:03:00,"NorthPeak Commercial Advisors, a leading Denver brokerage, today announced its expansion into Texas with the launch of a new division in Houston. The new arm, NorthPeak Commercial Advisors Texas, will leverage the firm’s proven track record to serve investors in the Houston market, initially focusing on the multifamily sector to capitalize on the city’s dynamic growth.

“After building NorthPeak into a trusted name in Colorado commercial real estate with over $2.1 billion in transactions, we rec","houston investors, investors houston, clients houston, houston clients, advisors houston",0.8271,Positive,milehighcre,https://milehighcre.com/northpeak-commercial-advisors-expands-to-texas-launching-new-houston-division-to-serve-commercial-real-estate-investors/,False,Relevant Article,2,1,1,0,0,0,0
